[2025-10-21 23:25:38,990] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,496] INFO: [MAGICUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,505] INFO: [ZKCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,513] INFO: [ALGOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,522] INFO: [币安人生USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,531] INFO: [WALUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,540] INFO: [VFYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,549] INFO: [HOLOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,558] INFO: [BELUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,746] INFO: [1000PEPEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,755] INFO: [KAVAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,764] INFO: [1000LUNCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,773] INFO: [BTRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,783] INFO: [POLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,792] INFO: [WUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,800] INFO: [XPLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,810] INFO: [ETCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,820] INFO: [MLNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,829] INFO: [EDENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,838] INFO: [NEOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,856] INFO: [VINEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,874] INFO: [NEIROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,886] INFO: [BARDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,895] INFO: [ZEREBROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,904] INFO: [KLAYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,912] INFO: [TURBOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,920] INFO: [B2USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,929] INFO: [XRPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,938] INFO: [MERLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,947] INFO: [OPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,955] INFO: [EULUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,964] INFO: [NULSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,972] INFO: [PLUMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,981] INFO: [SAHARAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,990] INFO: [NMRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:38,999] INFO: [LDOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,008] INFO: [ALICEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,016] INFO: [HIFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,439] INFO: [IOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,463] INFO: [STRKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,490] INFO: [TRBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,490] INFO: [FARTCOINUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,557] INFO: [MDTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,557] INFO: [LOKAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,573] INFO: [JTOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,586] INFO: [METUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,591] INFO: [API3USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,591] INFO: [BTCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,723] INFO: [ARBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,739] INFO: [TOWNSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,739] INFO: [HEMIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,756] INFO: [DOGEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,756] INFO: [SUPERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,773] INFO: [AMBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,773] INFO: [XPINUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,790] INFO: [SKYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,803] INFO: [IPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,807] INFO: [BLZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,807] INFO: [TUTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,823] INFO: [ATHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,839] INFO: [LABUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,840] INFO: [LYNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,857] INFO: [2ZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,857] INFO: [FFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:39,873] INFO: [DOGSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,036] INFO: [WCTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,052] INFO: [SYRUPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,056] INFO: [UBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,056] INFO: [BANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,073] INFO: [1000FLOKIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,088] INFO: [APTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,090] INFO: [SOPHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,107] INFO: [DASHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,108] INFO: [JELLYJELLYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,124] INFO: [HANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,124] INFO: [SOMIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,141] INFO: [HBARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,141] INFO: [INUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,157] INFO: [TREEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,157] INFO: [MEMEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,174] INFO: [CELOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,174] INFO: [LEVERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,190] INFO: [EIGENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,207] INFO: [ARCUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,207] INFO: [ALPACAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,223] INFO: [MANAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,233] INFO: [LINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,240] INFO: [ASTERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,643] INFO: [UXLINKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,659] INFO: [RENDERUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,690] INFO: [BATUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,706] INFO: [PAXGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,707] INFO: [BNXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,757] INFO: [TWTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,757] INFO: [COMBOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,773] INFO: [MEMEFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,953] INFO: [POPCATUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,969] INFO: [ORDIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,982] INFO: [BCHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,990] INFO: [ARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:40,990] INFO: [SNTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,007] INFO: [WIFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,007] INFO: [1000SHIBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,023] INFO: [ICPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,037] INFO: [GALAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,040] INFO: [FORMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,056] INFO: [KMNOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,057] INFO: [CTSIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,073] INFO: [SQDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,073] INFO: [ENSOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,090] INFO: [PUMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,090] INFO: [MORPHOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,110] INFO: [RUNEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,118] INFO: [YGGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,128] INFO: [REZUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,137] INFO: [NEIROETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,140] INFO: [AGTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,140] INFO: [RENUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,157] INFO: [XLMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,157] INFO: [FUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,173] INFO: [LIGHTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,190] INFO: [DYDXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,190] INFO: [LAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,207] INFO: [AEROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,207] INFO: [PTBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,223] INFO: [SIGNUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,223] INFO: [KASUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,240] INFO: [ETHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,240] INFO: [XMRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,387] INFO: [SOONUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,403] INFO: [ZBTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,403] INFO: [GIGGLEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,430] INFO: [SLERFUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,430] INFO: [HUMAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,440] INFO: [WLDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,457] INFO: [BLESSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,457] INFO: [SOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,473] INFO: [FLOWUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,843] INFO: [AGIXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,859] INFO: [STBLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,890] INFO: [SPKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,963] INFO: [ZECUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,972] INFO: [PEOPLEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,980] INFO: [MKRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,990] INFO: [GRTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:41,990] INFO: [1000SATSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,007] INFO: [ONDOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,007] INFO: [WAVESUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,025] INFO: [NEARUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,025] INFO: [SUSHIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,188] INFO: [CAKEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,188] INFO: [RSRUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,213] INFO: [CRVUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,221] INFO: [MOODENGUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,223] INFO: [CLOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,245] INFO: [FILUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,247] INFO: [ZKUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,258] INFO: [BASUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,273] INFO: [UNFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,273] INFO: [EDUUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,291] INFO: [SEIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,291] INFO: [RAYSOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,307] INFO: [ADAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,307] INFO: [AXSUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,324] INFO: [CFXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,339] INFO: [YBUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,348] INFO: [TRXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,357] INFO: [AVAXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,357] INFO: [INJUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,374] INFO: [PNUTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,374] INFO: [JUPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,390] INFO: [WLFIUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,390] INFO: [NEWTUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,408] INFO: [KDAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,555] INFO: [IMXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,572] INFO: [STXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,581] INFO: [DEGOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,590] INFO: [ATOMUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,590] INFO: [IDOLUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,606] INFO: [LISTAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,606] INFO: [PROVEUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,657] INFO: [TRUTHUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,673] INFO: [BONDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,682] INFO: [STOUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,745] INFO: [TAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,754] INFO: [SNXUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,756] INFO: [SANDUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,772] INFO: [PENGUUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,807] INFO: [LINEAUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:42,986] INFO: [XANUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,066] INFO: [TRUMPUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,113] INFO: [KERNELUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,121] INFO: [ZROUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,153] INFO: [KEYUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,163] INFO: [SOLVUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,279] INFO: [AUCTIONUSDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,287] INFO: [4USDT] Нет сигнала. Нет сигнала
[2025-10-21 23:29:43,297] INFO: [VIRTUALUSDT] Нет сигнала. Нет сигнала
